order_id,order_date,country,device_type,traffic_source,payment_method,product_category,customer_age_days,previous_orders,avg_order_value_eur,order_value_eur,quantity,discount_rate,shipping_distance_km,delivery_days_estimated,late_delivery_risk,address_mismatch,high_risk_ip,customer_support_contacts,review_score,is_returned,is_fraud,risk_label
ORD-2024-007930,2024-04-11,Belgium,Tablet,Email,PayPal,Toys,249,2,37.66,18.75,1,0.15,343.9,3,0,0,0,0,4.2,1,0,Return Risk
ORD-2024-007167,2024-08-19,France,Tablet,Organic Search,Klarna,Sports,300,1,48.66,18.31,2,0.01,288.6,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-006964,2025-03-31,Netherlands,Desktop,Social Media,Bank Transfer,Fashion,418,3,78.43,53.46,1,0.05,362.1,5,0,0,0,0,4.4,0,0,Normal
ORD-2024-005868,2024-05-28,Belgium,Desktop,Marketplace,PayPal,Sports,425,1,34.37,19.47,1,0.07,266.1,5,0,0,0,0,4.9,0,0,Normal
ORD-2023-004762,2023-12-10,Germany,Mobile,Organic Search,PayPal,Electronics,60,0,28.68,56.56,1,0.08,210.7,3,0,0,0,0,3.3,1,0,Return Risk
ORD-2025-000883,2025-05-25,Poland,Mobile,Social Media,Klarna,Toys,400,0,59.42,37.53,2,0.02,735.4,4,0,1,0,0,5.0,0,1,Fraud Risk
ORD-2024-000558,2024-04-01,Germany,Mobile,Social Media,Credit Card,Electronics,502,2,129.85,183.01,2,0.21,1155.7,6,1,0,0,0,3.8,0,0,Normal
ORD-2024-009738,2024-07-07,Spain,Desktop,Social Media,Credit Card,Home & Kitchen,877,4,46.07,85.05,1,0.18,285.9,4,0,0,0,1,4.3,0,0,Normal
ORD-2023-001208,2023-04-25,Germany,Desktop,Social Media,Debit Card,Home & Kitchen,1233,9,25.4,16.1,7,0.04,291.0,2,0,0,0,0,4.5,0,0,Normal
ORD-2023-007685,2023-11-02,Poland,Mobile,Marketplace,Credit Card,Pet Supplies,209,0,67.9,30.17,1,0.47,117.8,4,0,0,0,0,3.8,0,0,Normal
ORD-2025-009286,2025-08-02,Belgium,Mobile,Marketplace,Debit Card,Electronics,344,3,83.96,172.54,1,0.08,432.6,5,0,0,1,0,5.0,0,0,Normal
ORD-2023-006539,2023-10-22,Netherlands,Mobile,Social Media,Credit Card,Electronics,384,4,45.92,103.64,2,0.07,459.3,4,0,0,0,0,4.5,0,0,Normal
ORD-2023-003212,2023-06-03,Netherlands,Mobile,Organic Search,Credit Card,Fashion,296,1,43.47,37.28,1,0.2,183.8,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-003631,2024-12-09,Belgium,Desktop,Organic Search,Klarna,Toys,292,2,67.94,44.5,4,0.43,111.5,4,0,0,0,0,3.7,1,0,Return Risk
ORD-2024-001709,2024-01-16,Belgium,Desktop,Social Media,Credit Card,Home & Kitchen,143,1,25.8,48.75,1,0.27,157.5,3,0,0,0,0,4.5,0,0,Normal
ORD-2023-008459,2023-10-26,France,Desktop,Paid Ads,Credit Card,Garden,716,6,112.62,153.04,4,0.36,456.9,3,0,1,0,1,3.6,0,0,Normal
ORD-2023-001141,2023-05-26,France,Desktop,Organic Search,Credit Card,Fashion,546,4,27.29,68.46,2,0.0,400.7,5,0,0,0,0,5.0,0,0,Normal
ORD-2024-003163,2024-05-14,Netherlands,Mobile,Organic Search,Credit Card,Home & Kitchen,136,1,36.88,45.57,4,0.06,1094.6,5,0,0,0,0,4.9,0,0,Normal
ORD-2024-006208,2024-06-25,France,Mobile,Paid Ads,Credit Card,Toys,191,0,41.42,15.34,2,0.06,187.4,3,0,0,0,0,3.9,0,1,Fraud Risk
ORD-2024-003731,2024-07-23,Netherlands,Desktop,Direct,Credit Card,Sports,41,0,46.36,42.09,1,0.06,393.1,3,0,0,1,0,4.3,0,0,Normal
ORD-2023-002661,2023-12-03,France,Tablet,Paid Ads,Debit Card,Pet Supplies,515,6,32.81,17.16,3,0.28,392.2,4,0,0,0,0,4.0,0,0,Normal
ORD-2024-008849,2024-01-08,Netherlands,Mobile,Organic Search,PayPal,Fashion,635,5,117.42,76.73,1,0.02,441.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-001308,2025-10-05,Netherlands,Mobile,Direct,PayPal,Fashion,130,1,43.13,26.17,3,0.06,733.3,5,0,0,0,1,3.9,0,0,Normal
ORD-2023-002568,2023-09-19,Spain,Mobile,Paid Ads,Credit Card,Electronics,242,0,60.63,179.37,3,0.1,686.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-002835,2024-11-05,Spain,Desktop,Marketplace,Klarna,Home & Kitchen,61,1,51.78,71.26,1,0.21,59.0,3,0,0,0,0,3.9,0,0,Normal
ORD-2024-011483,2024-05-12,Germany,Mobile,Direct,Credit Card,Sports,459,2,45.13,64.04,2,0.2,538.8,4,0,0,0,1,4.5,0,0,Normal
ORD-2025-002152,2025-12-29,Poland,Mobile,Organic Search,Credit Card,Home & Kitchen,409,1,61.33,72.21,4,0.1,396.8,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-009376,2024-07-15,Belgium,Mobile,Email,PayPal,Fashion,475,2,79.48,130.33,1,0.1,129.5,5,0,0,0,0,5.0,0,0,Normal
ORD-2023-003836,2023-11-04,Belgium,Desktop,Organic Search,Debit Card,Home & Kitchen,175,0,41.01,31.76,2,0.08,615.0,3,0,0,0,0,5.0,0,0,Normal
ORD-2025-011633,2025-02-27,Netherlands,Mobile,Paid Ads,Credit Card,Home & Kitchen,548,1,53.13,57.37,1,0.07,804.6,6,0,0,0,1,4.1,0,0,Normal
ORD-2024-009212,2024-12-06,Germany,Desktop,Marketplace,PayPal,Toys,519,4,102.19,78.22,2,0.2,282.6,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-009860,2023-12-26,Poland,Mobile,Social Media,Credit Card,Home & Kitchen,311,1,36.55,68.31,1,0.45,306.1,4,0,0,0,1,3.7,1,0,Return Risk
ORD-2024-005005,2024-03-01,Netherlands,Mobile,Paid Ads,Credit Card,Electronics,718,3,23.23,56.17,1,0.03,151.1,4,0,0,0,0,4.7,0,0,Normal
ORD-2025-006627,2025-02-13,Italy,Tablet,Direct,Bank Transfer,Pet Supplies,552,6,105.52,97.05,3,0.18,70.1,5,0,0,0,0,4.8,0,0,Normal
ORD-2023-001628,2023-12-16,Belgium,Desktop,Paid Ads,Credit Card,Electronics,80,0,35.87,59.2,7,0.3,593.6,5,0,0,0,1,4.8,0,0,Normal
ORD-2025-009610,2025-01-27,Italy,Desktop,Social Media,Credit Card,Sports,618,2,49.95,82.26,1,0.13,56.5,3,0,0,0,0,4.8,0,0,Normal
ORD-2025-011768,2025-09-18,Italy,Mobile,Marketplace,PayPal,Electronics,219,0,45.49,97.6,7,0.27,567.6,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-000359,2024-06-05,Belgium,Desktop,Paid Ads,Credit Card,Sports,313,1,49.03,52.95,1,0.01,1257.0,6,1,0,0,1,3.3,0,0,Normal
ORD-2024-000139,2024-11-14,Netherlands,Mobile,Direct,Credit Card,Home & Kitchen,1124,10,31.15,88.24,1,0.05,688.6,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-008492,2025-03-26,Italy,Desktop,Organic Search,PayPal,Electronics,922,5,66.72,141.61,1,0.14,335.4,3,0,0,0,0,4.3,0,0,Normal
ORD-2025-000383,2025-01-23,Netherlands,Mobile,Paid Ads,Bank Transfer,Garden,803,4,93.95,110.86,1,0.06,220.7,4,0,0,0,0,4.2,0,0,Normal
ORD-2025-011859,2025-02-24,Turkey,Mobile,Paid Ads,Debit Card,Sports,449,2,14.62,42.36,2,0.04,417.7,3,0,0,0,0,4.9,0,0,Normal
ORD-2023-004858,2023-09-27,Italy,Desktop,Social Media,PayPal,Fashion,99,0,43.12,73.33,2,0.23,589.9,4,0,0,0,0,4.8,0,0,Normal
ORD-2023-011146,2023-09-13,Netherlands,Tablet,Organic Search,Debit Card,Toys,23,0,85.11,37.73,1,0.06,1498.6,6,1,1,0,0,3.9,0,0,Normal
ORD-2025-001440,2025-05-15,Netherlands,Mobile,Organic Search,PayPal,Beauty,332,2,16.01,12.32,5,0.04,940.4,6,1,0,0,0,3.5,0,0,Normal
ORD-2024-000947,2024-03-27,Italy,Mobile,Paid Ads,Bank Transfer,Electronics,255,1,24.33,25.16,1,0.02,2178.8,7,1,0,0,0,3.9,0,0,Normal
ORD-2024-005499,2024-08-12,Turkey,Mobile,Organic Search,Gift Card,Garden,333,1,50.36,60.84,1,0.09,774.7,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-004917,2025-11-13,Netherlands,Mobile,Paid Ads,Klarna,Electronics,207,1,53.29,154.06,2,0.48,402.9,4,0,0,0,0,3.4,1,0,Return Risk
ORD-2025-008557,2025-09-23,Netherlands,Mobile,Direct,Credit Card,Home & Kitchen,212,1,40.87,66.93,2,0.46,467.4,5,0,0,0,1,5.0,0,0,Normal
ORD-2024-001933,2024-06-03,Turkey,Desktop,Paid Ads,Klarna,Toys,374,3,47.19,83.42,6,0.02,419.7,4,0,0,0,0,4.9,0,0,Normal
ORD-2023-002353,2023-05-22,Netherlands,Desktop,Direct,Credit Card,Beauty,119,0,60.39,49.69,1,0.11,251.1,5,0,1,1,0,4.6,0,0,Normal
ORD-2025-003237,2025-03-31,Spain,Mobile,Organic Search,PayPal,Beauty,47,0,91.59,52.07,3,0.17,520.5,3,0,0,0,0,4.4,0,0,Normal
ORD-2025-009930,2025-03-30,Netherlands,Mobile,Paid Ads,PayPal,Toys,305,1,26.57,13.33,3,0.33,475.8,4,0,0,0,0,3.9,0,0,Normal
ORD-2025-003808,2025-09-05,Turkey,Mobile,Paid Ads,Credit Card,Electronics,586,6,80.05,164.35,6,0.07,178.3,1,0,0,0,0,4.6,0,0,Normal
ORD-2023-001937,2023-12-26,Netherlands,Mobile,Paid Ads,Gift Card,Fashion,543,6,38.61,54.18,1,0.12,1219.0,6,1,0,1,2,3.2,0,0,Normal
ORD-2024-011661,2024-11-28,Netherlands,Tablet,Direct,Debit Card,Pet Supplies,256,2,43.38,23.61,1,0.11,214.7,4,0,0,0,0,5.0,0,0,Normal
ORD-2024-004155,2024-02-20,Germany,Desktop,Paid Ads,Debit Card,Beauty,365,5,13.53,9.58,1,0.18,426.9,3,0,0,0,0,5.0,0,0,Normal
ORD-2023-002417,2023-11-28,Germany,Mobile,Paid Ads,Bank Transfer,Pet Supplies,569,4,59.11,19.23,2,0.52,522.8,5,0,0,0,0,3.5,1,0,Return Risk
ORD-2023-009199,2023-04-08,Italy,Desktop,Social Media,Credit Card,Toys,56,0,153.99,96.93,1,0.03,455.6,5,0,0,0,0,5.0,0,0,Normal
ORD-2025-006140,2025-06-05,Spain,Desktop,Organic Search,Credit Card,Pet Supplies,371,3,31.75,9.37,4,0.1,465.9,4,0,0,0,1,4.2,0,0,Normal
ORD-2025-000786,2025-11-12,Spain,Desktop,Direct,Credit Card,Garden,1013,7,223.31,359.12,1,0.34,526.6,3,0,0,0,0,4.2,0,0,Normal
ORD-2025-006790,2025-12-11,Germany,Mobile,Email,Klarna,Electronics,570,3,14.76,54.35,1,0.12,656.3,5,0,0,0,0,5.0,0,0,Normal
ORD-2023-008037,2023-11-16,France,Mobile,Social Media,Debit Card,Electronics,251,1,8.65,25.16,1,0.09,351.3,3,0,0,0,0,4.9,0,0,Normal
ORD-2023-008316,2023-09-28,Belgium,Desktop,Social Media,Credit Card,Home & Kitchen,490,1,44.37,22.48,2,0.21,259.1,6,0,0,0,0,3.9,0,0,Normal
ORD-2024-011350,2024-05-30,Germany,Desktop,Direct,Klarna,Toys,109,0,27.02,35.44,2,0.16,521.2,3,0,0,0,0,4.8,0,0,Normal
ORD-2025-005669,2025-07-31,Netherlands,Mobile,Social Media,Credit Card,Beauty,758,4,48.77,14.39,1,0.11,560.8,5,0,0,0,0,4.7,0,0,Normal
ORD-2024-002173,2024-05-04,Italy,Mobile,Paid Ads,Credit Card,Fashion,314,2,62.57,38.04,3,0.07,257.7,3,0,0,0,0,4.8,0,0,Normal
ORD-2023-002170,2023-06-10,Netherlands,Mobile,Organic Search,Gift Card,Home & Kitchen,319,3,60.77,53.04,2,0.13,847.6,5,0,0,0,0,5.0,0,0,Normal
ORD-2024-006629,2024-03-30,Germany,Mobile,Paid Ads,Klarna,Garden,102,1,18.21,15.2,1,0.35,274.7,3,0,0,0,1,4.6,0,0,Normal
ORD-2023-004010,2023-07-11,Belgium,Desktop,Direct,Credit Card,Beauty,781,4,44.26,16.36,6,0.0,485.6,4,0,0,0,0,4.0,0,0,Normal
ORD-2024-004341,2024-07-07,Germany,Mobile,Organic Search,Debit Card,Beauty,206,2,46.32,48.12,1,0.02,832.1,5,0,0,0,0,5.0,0,0,Normal
ORD-2024-000911,2024-10-31,France,Mobile,Email,Bank Transfer,Pet Supplies,479,1,65.33,81.29,3,0.02,492.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2023-006269,2023-09-08,France,Mobile,Direct,PayPal,Beauty,352,1,73.45,31.29,1,0.35,286.3,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-002310,2025-08-10,Germany,Mobile,Marketplace,Gift Card,Beauty,636,7,13.2,7.1,8,0.22,1067.1,4,0,0,0,0,4.5,0,0,Normal
ORD-2023-006592,2023-04-26,Belgium,Mobile,Direct,Credit Card,Electronics,217,5,12.06,29.92,1,0.26,875.9,6,0,0,0,0,4.7,0,0,Normal
ORD-2023-004459,2023-05-17,Belgium,Mobile,Direct,Credit Card,Toys,565,5,35.55,16.19,2,0.05,227.2,4,0,0,0,1,4.8,0,0,Normal
ORD-2024-007598,2024-08-26,Spain,Mobile,Organic Search,PayPal,Home & Kitchen,45,0,48.46,51.23,1,0.12,247.5,2,0,0,0,0,4.4,0,0,Normal
ORD-2023-009480,2023-05-20,Netherlands,Desktop,Marketplace,Klarna,Electronics,132,1,31.31,39.65,3,0.11,530.6,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-011195,2025-08-16,Netherlands,Mobile,Social Media,Credit Card,Home & Kitchen,443,1,41.8,68.23,2,0.12,169.8,5,0,0,0,0,4.7,0,0,Normal
ORD-2025-004653,2025-11-14,Netherlands,Tablet,Social Media,Credit Card,Electronics,299,3,95.08,415.87,1,0.0,299.8,3,0,0,0,2,4.5,0,0,Normal
ORD-2024-006219,2024-07-05,Netherlands,Desktop,Marketplace,Credit Card,Fashion,304,2,23.12,16.63,1,0.55,518.4,3,0,0,0,2,4.3,0,0,Normal
ORD-2025-000443,2025-01-02,Poland,Mobile,Paid Ads,Debit Card,Garden,289,4,29.66,17.99,2,0.1,138.3,3,0,0,0,0,5.0,0,0,Normal
ORD-2023-003416,2023-07-25,Belgium,Tablet,Paid Ads,Debit Card,Fashion,573,4,35.62,31.6,1,0.07,347.6,6,0,0,0,0,5.0,0,0,Normal
ORD-2025-010488,2025-05-09,France,Mobile,Email,PayPal,Garden,126,1,48.47,95.27,7,0.3,230.9,4,0,0,0,0,4.3,0,0,Normal
ORD-2024-009211,2024-04-18,Belgium,Mobile,Paid Ads,Debit Card,Fashion,512,1,123.82,99.19,1,0.17,136.7,4,0,0,0,0,4.1,0,0,Normal
ORD-2023-009418,2023-09-11,France,Mobile,Email,Klarna,Home & Kitchen,125,0,48.42,40.98,1,0.05,184.3,2,0,0,0,0,4.6,0,1,Fraud Risk
ORD-2023-005745,2023-06-27,Netherlands,Desktop,Social Media,Credit Card,Home & Kitchen,352,1,39.15,28.65,3,0.08,671.7,3,0,0,0,1,4.4,0,0,Normal
ORD-2023-001055,2023-04-18,Netherlands,Mobile,Paid Ads,Credit Card,Home & Kitchen,55,0,44.0,80.88,2,0.36,297.8,3,0,0,0,0,3.4,1,0,Return Risk
ORD-2023-003700,2023-12-06,Germany,Desktop,Organic Search,Credit Card,Home & Kitchen,161,0,64.08,60.73,3,0.17,218.9,4,0,0,0,0,4.2,0,0,Normal
ORD-2023-000930,2023-06-11,Spain,Mobile,Marketplace,Bank Transfer,Electronics,519,5,38.4,119.57,5,0.5,591.4,4,0,0,0,0,4.2,0,0,Normal
ORD-2025-006469,2025-07-22,Netherlands,Tablet,Social Media,Credit Card,Beauty,544,1,37.44,23.48,2,0.03,1244.3,6,1,0,0,1,3.3,0,0,Normal
ORD-2023-008768,2023-07-30,Netherlands,Desktop,Marketplace,Bank Transfer,Electronics,267,2,31.97,60.37,1,0.14,261.8,4,0,0,1,0,4.5,0,1,Fraud Risk
ORD-2023-001830,2023-09-20,Netherlands,Desktop,Paid Ads,Credit Card,Electronics,732,3,42.84,46.65,1,0.11,486.2,5,0,0,0,0,4.0,0,0,Normal
ORD-2024-009293,2024-03-23,Netherlands,Desktop,Social Media,Debit Card,Home & Kitchen,331,2,74.66,37.82,4,0.32,665.9,6,0,0,0,0,4.6,0,0,Normal
ORD-2023-009891,2023-02-13,Belgium,Desktop,Organic Search,Debit Card,Beauty,339,1,66.6,45.36,2,0.04,226.4,3,0,0,0,0,4.7,0,0,Normal
ORD-2025-002012,2025-11-19,Italy,Tablet,Marketplace,Credit Card,Fashion,53,0,50.64,47.46,3,0.03,294.6,2,0,0,0,0,3.8,1,0,Return Risk
ORD-2023-000914,2023-10-13,Spain,Mobile,Social Media,Debit Card,Electronics,648,3,44.3,90.97,2,0.31,140.3,4,0,0,0,0,4.8,0,0,Normal
ORD-2025-007612,2025-07-13,Spain,Mobile,Marketplace,Credit Card,Garden,644,5,23.18,34.25,1,0.12,529.3,4,0,0,0,0,4.1,0,0,Normal
ORD-2023-011413,2023-08-01,Netherlands,Mobile,Marketplace,Credit Card,Home & Kitchen,199,0,38.99,54.31,4,0.19,67.9,2,0,0,0,0,5.0,0,0,Normal
ORD-2023-009255,2023-08-21,Turkey,Desktop,Social Media,Debit Card,Fashion,1009,3,40.85,56.8,3,0.08,318.6,3,0,0,0,0,4.4,0,0,Normal
ORD-2025-002607,2025-04-15,Netherlands,Mobile,Direct,Debit Card,Electronics,402,0,23.27,34.99,1,0.13,631.4,7,0,0,0,0,4.1,0,0,Normal
ORD-2025-004929,2025-08-30,Belgium,Mobile,Paid Ads,Bank Transfer,Beauty,164,0,22.98,16.6,3,0.02,666.1,5,0,0,0,0,5.0,0,0,Normal
ORD-2024-006565,2024-02-11,Netherlands,Mobile,Direct,PayPal,Electronics,50,0,29.01,92.07,2,0.07,204.4,4,0,0,0,0,3.9,0,0,Normal
ORD-2025-009773,2025-08-09,Netherlands,Desktop,Direct,PayPal,Electronics,184,1,31.59,51.78,2,0.08,207.1,2,0,0,0,0,4.3,0,0,Normal
ORD-2023-000007,2023-03-29,France,Mobile,Email,Debit Card,Home & Kitchen,171,1,71.49,49.86,3,0.28,293.4,2,0,0,0,0,5.0,0,0,Normal
ORD-2024-007836,2024-11-18,Netherlands,Desktop,Social Media,Klarna,Toys,451,1,22.29,8.69,8,0.19,307.0,5,0,0,0,0,4.7,0,0,Normal
ORD-2024-006584,2024-07-09,Netherlands,Mobile,Social Media,Debit Card,Home & Kitchen,516,5,78.85,34.62,3,0.09,94.2,3,0,0,0,0,4.7,0,0,Normal
ORD-2024-003362,2024-06-27,Netherlands,Tablet,Social Media,Klarna,Home & Kitchen,348,6,46.27,49.01,8,0.34,479.8,3,0,0,0,0,4.3,0,0,Normal
ORD-2023-009371,2023-01-20,Netherlands,Mobile,Organic Search,Debit Card,Garden,490,1,31.68,45.19,2,0.05,812.0,4,0,0,0,0,4.5,0,0,Normal
ORD-2025-001636,2025-08-09,Turkey,Desktop,Direct,Debit Card,Fashion,661,4,42.02,74.91,2,0.29,962.1,5,0,0,0,1,3.8,0,0,Normal
ORD-2023-001142,2023-10-20,Belgium,Desktop,Paid Ads,Debit Card,Beauty,295,1,108.05,128.49,1,0.04,464.1,3,0,0,0,0,4.5,0,0,Normal
ORD-2025-000360,2025-03-12,Italy,Desktop,Paid Ads,PayPal,Fashion,340,0,73.43,62.23,1,0.03,784.5,6,0,1,0,0,4.6,0,0,Normal
ORD-2024-002071,2024-08-16,Germany,Tablet,Organic Search,Credit Card,Electronics,467,1,70.99,146.31,2,0.07,482.4,5,0,0,0,2,4.2,0,0,Normal
ORD-2024-003135,2024-11-04,Turkey,Desktop,Email,Bank Transfer,Garden,620,2,62.8,194.19,1,0.06,1466.5,6,1,0,0,1,4.1,0,0,Normal
ORD-2023-005161,2023-02-10,Spain,Mobile,Paid Ads,Credit Card,Fashion,210,2,16.95,9.09,1,0.02,454.5,4,0,0,0,0,4.2,0,0,Normal
ORD-2023-006991,2023-05-21,Belgium,Mobile,Organic Search,Debit Card,Sports,525,5,72.0,58.71,7,0.22,237.9,4,0,0,0,1,3.8,0,0,Normal
ORD-2024-003244,2024-09-01,Belgium,Mobile,Email,Klarna,Beauty,253,1,18.37,21.29,1,0.09,430.0,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-002243,2023-06-13,Netherlands,Mobile,Paid Ads,Bank Transfer,Home & Kitchen,265,2,23.73,35.29,1,0.0,362.7,5,0,0,0,0,4.5,0,0,Normal
ORD-2023-001475,2023-09-18,Netherlands,Desktop,Paid Ads,PayPal,Fashion,285,1,45.1,78.42,1,0.06,319.0,5,0,0,0,0,5.0,0,0,Normal
ORD-2025-010297,2025-06-10,Spain,Mobile,Organic Search,Credit Card,Pet Supplies,321,0,47.67,31.97,3,0.32,1316.9,5,0,0,0,0,4.4,0,1,Fraud Risk
ORD-2025-003260,2025-04-21,Poland,Mobile,Organic Search,Klarna,Electronics,615,1,60.05,94.24,2,0.08,478.1,4,0,0,0,1,4.6,0,0,Normal
ORD-2023-004021,2023-01-30,Netherlands,Desktop,Email,PayPal,Fashion,532,7,71.16,61.61,1,0.17,471.4,3,0,0,0,0,4.3,0,0,Normal
ORD-2025-010593,2025-12-25,Italy,Desktop,Organic Search,Credit Card,Beauty,181,1,57.77,25.09,3,0.21,288.9,4,0,0,0,0,5.0,0,0,Normal
ORD-2025-008567,2025-04-26,Netherlands,Mobile,Marketplace,Bank Transfer,Beauty,492,3,48.56,44.97,1,0.07,281.4,4,0,0,0,1,5.0,0,0,Normal
ORD-2023-003501,2023-11-19,Germany,Mobile,Organic Search,PayPal,Pet Supplies,406,4,84.3,52.72,1,0.03,1424.9,7,1,0,0,0,4.3,0,0,Normal
ORD-2023-002659,2023-04-26,Germany,Desktop,Direct,Debit Card,Toys,271,2,35.0,58.01,2,0.5,504.6,5,0,0,0,0,4.9,0,0,Normal
ORD-2025-010132,2025-08-17,Netherlands,Mobile,Organic Search,Debit Card,Garden,606,3,84.1,145.12,1,0.04,86.3,3,0,0,0,0,4.3,0,0,Normal
ORD-2024-001131,2024-01-12,Belgium,Desktop,Marketplace,Klarna,Toys,567,5,40.19,29.27,2,0.32,369.2,2,0,0,0,0,3.5,0,0,Normal
ORD-2024-001820,2024-10-03,Germany,Mobile,Direct,PayPal,Pet Supplies,708,4,97.39,36.3,3,0.23,487.0,4,0,0,0,0,4.6,0,0,Normal
ORD-2023-007462,2023-09-25,Spain,Desktop,Marketplace,Bank Transfer,Beauty,371,1,45.07,34.88,1,0.39,231.0,3,0,0,0,1,3.1,1,0,Return Risk
ORD-2025-009427,2025-01-14,Germany,Mobile,Social Media,Debit Card,Sports,235,2,17.65,8.83,2,0.01,609.0,5,0,0,0,0,2.9,1,0,Return Risk
ORD-2023-009394,2023-03-11,Netherlands,Desktop,Organic Search,Credit Card,Toys,22,0,53.62,37.69,1,0.2,391.2,4,0,0,0,0,4.6,0,0,Normal
ORD-2024-009802,2024-05-03,Belgium,Mobile,Direct,Credit Card,Home & Kitchen,317,4,48.23,50.76,2,0.02,683.7,6,0,0,0,0,3.4,1,0,Return Risk
ORD-2024-007065,2024-05-28,Belgium,Desktop,Marketplace,PayPal,Sports,276,2,58.08,109.51,1,0.12,132.5,3,0,0,0,0,4.3,0,0,Normal
ORD-2024-004319,2024-09-09,Belgium,Mobile,Email,Credit Card,Electronics,470,2,37.18,161.29,3,0.11,921.8,5,0,0,0,1,3.8,0,0,Normal
ORD-2024-004670,2024-08-28,Netherlands,Desktop,Paid Ads,Credit Card,Garden,249,2,35.42,44.82,3,0.06,233.7,2,0,0,0,1,3.6,0,0,Normal
ORD-2024-005477,2024-09-07,Netherlands,Mobile,Organic Search,Klarna,Fashion,954,7,35.37,13.0,1,0.02,518.4,5,0,0,0,0,4.1,0,0,Normal
ORD-2023-011802,2023-01-22,Netherlands,Mobile,Marketplace,Debit Card,Home & Kitchen,652,7,38.22,64.7,1,0.27,429.7,4,0,0,0,2,3.2,0,0,Normal
ORD-2025-011015,2025-06-13,Belgium,Mobile,Marketplace,Bank Transfer,Beauty,912,5,38.86,33.34,1,0.27,220.9,4,0,0,0,0,4.4,0,0,Normal
ORD-2025-001857,2025-06-19,Germany,Desktop,Paid Ads,Gift Card,Home & Kitchen,378,1,22.75,15.62,3,0.15,361.3,4,0,1,0,1,4.6,0,0,Normal
ORD-2023-002283,2023-09-04,Netherlands,Mobile,Paid Ads,Credit Card,Fashion,581,4,84.06,102.27,4,0.07,319.4,4,0,0,0,0,3.8,1,0,Return Risk
ORD-2025-010433,2025-05-23,Netherlands,Mobile,Organic Search,Debit Card,Home & Kitchen,315,1,62.52,112.05,3,0.02,656.4,4,0,1,0,1,4.1,0,0,Normal
ORD-2024-004009,2024-07-26,Germany,Mobile,Social Media,Gift Card,Sports,347,1,29.32,36.45,2,0.12,632.4,4,0,0,0,0,4.1,0,0,Normal
ORD-2025-006402,2025-09-18,Italy,Mobile,Organic Search,Debit Card,Sports,674,2,47.57,18.31,1,0.11,35.1,3,0,0,0,0,4.9,0,0,Normal
ORD-2025-011909,2025-09-13,Belgium,Tablet,Paid Ads,Klarna,Electronics,785,2,40.79,163.88,1,0.29,280.9,1,0,0,0,0,4.9,0,0,Normal
ORD-2024-011120,2024-05-24,Netherlands,Mobile,Paid Ads,PayPal,Pet Supplies,321,2,13.68,16.15,2,0.02,94.2,3,0,0,0,0,5.0,0,0,Normal
ORD-2023-000387,2023-03-31,Germany,Tablet,Organic Search,Credit Card,Sports,121,1,50.27,52.3,3,0.14,466.6,3,0,0,0,0,4.7,0,0,Normal
ORD-2025-001629,2025-11-28,Germany,Mobile,Social Media,Debit Card,Electronics,439,3,24.12,34.96,2,0.2,343.8,3,0,0,0,1,5.0,0,0,Normal
ORD-2025-010106,2025-10-15,France,Desktop,Social Media,Klarna,Pet Supplies,78,0,35.01,21.99,1,0.1,262.7,4,0,0,0,0,4.8,0,0,Normal
ORD-2025-011183,2025-07-02,Turkey,Desktop,Marketplace,Bank Transfer,Garden,865,2,26.85,67.19,3,0.23,208.2,5,0,0,0,0,3.8,0,0,Normal
ORD-2025-007719,2025-07-14,Italy,Desktop,Direct,Debit Card,Toys,57,0,36.57,34.44,3,0.13,492.9,6,0,0,0,0,4.6,0,0,Normal
ORD-2024-009231,2024-08-21,Netherlands,Tablet,Paid Ads,Credit Card,Home & Kitchen,521,4,61.35,136.26,7,0.28,276.0,5,0,0,0,0,4.3,0,0,Normal
ORD-2023-011961,2023-10-15,Germany,Mobile,Social Media,Klarna,Pet Supplies,722,1,45.48,26.06,3,0.04,321.5,3,0,0,0,0,4.4,0,0,Normal
ORD-2024-001843,2024-04-27,Netherlands,Mobile,Organic Search,Klarna,Beauty,108,2,24.78,8.58,2,0.04,701.8,4,0,0,0,0,4.7,0,0,Normal
ORD-2024-002498,2024-02-24,Turkey,Mobile,Direct,Debit Card,Electronics,367,1,60.7,165.14,2,0.01,479.9,3,0,0,0,0,4.5,0,0,Normal
ORD-2024-000202,2024-08-09,Netherlands,Desktop,Organic Search,Debit Card,Fashion,264,1,82.2,79.78,2,0.15,1526.3,6,1,0,0,2,3.6,0,0,Normal
